6613284	1	8172451	1
6613500	4	8172712	4
6614949	1	8174369	1
6615165	1	8174670	1
6615993	2	8175707	2
6616499	1	8176357	1
6616911	1	8176779	1
6617277	1	8177260	1
6617575	1	8177654	1
6617724	1	8177888	1
6617983	1	8178218	1
6618191	4	8178518	4
6619224	2	8179913	2
6620214	1	8181277	1
6620441	2	8181641	2
6620666	1	8181950	1
6620951	3	8182332	3
6622467	3	8184134	3
6623130	2	8184903	2
6624199	2	8186064	2
6626406	2	8188924	2
6627209	2	8189886	2
6627614	1	8190420	1
6628132	1	8191114	1
6628838	3	8191991	3
6629589	4	8192889	4
6630487	2	8194114	2
6631217	2	8195044	2
6632674	2	8197411	2
6633287	2	8198181	2
6634371	1	8199695	1
6634670	5	8200129	5
6636494	4	8202486	4
6637352	4	8203605	4
6639475	2	8206044	2
6640031	2	8206725	2
6640803	5	8207585	5
6641970	3	8208970	3
6642294	1	8209363	1
6643119	3	8210397	3
6644026	1	8211654	1
6644286	2	8212031	2
6644586	3	8212429	3
6645520	2	8213554	2
6646505	3	8214750	3
6646904	3	8215216	3
6648688	5	8217399	5
6650444	3	8219326	3
6651434	2	8220468	2
6651908	1	8221089	1
6652223	3	8221523	3
6653184	2	8222574	2
6653883	1	8223540	1
6654563	1	8224296	1
6655047	1	8224955	1
6655441	1	8225426	1
6655924	1	8226198	1
6656172	1	8226545	1
6656686	4	8227133	4
6658287	2	8229145	2
6658810	1	8229817	1
6658990	4	8230059	4
6661541	1	8232973	1
6661666	4	8233140	4
6662533	2	8234239	2
6662846	4	8234687	4
6663369	1	8235408	1
6663775	2	8236014	2
6664121	3	8236429	3
6664850	1	8237297	1
6664910	2	8237375	2
6665354	3	8237978	3
6666596	2	8239497	2
6667171	2	8240260	2
6667890	3	8241139	3
6668772	1	8242297	1
6669005	1	8242639	1
6669543	2	8243268	2
6670234	1	8244149	1
6670826	1	8244908	1
6671142	1	8245370	1
6671730	1	8246214	1
6672133	1	8246672	1
6672680	5	8247288	5
6674721	3	8249712	3
6676241	2	8251650	2
6676885	3	8252428	3
6677600	2	8253416	2
6679084	1	8255104	1
6679838	1	8255963	1
6680258	4	8256445	4
6681285	3	8257795	3
6681928	1	8258585	1
6682132	3	8258925	3
6683030	1	8259947	1
6683464	2	8260418	2
6683846	2	8260840	2
6684454	2	8261533	2
6685078	1	8262298	1
6685451	2	8262758	2
6685968	2	8263474	2
6686291	3	8263969	3
6687067	1	8264933	1
6687347	1	8265313	1
6687820	1	8265886	1
6688208	1	8266293	1
6688300	3	8266432	3
6689431	4	8267960	4
6690576	3	8269293	3
6691370	2	8270311	2
6692263	1	8271681	1
6692906	3	8272427	3
6693935	1	8273890	1
6694289	3	8274349	3
6695298	2	8275586	2
6695943	2	8276355	2
6696406	4	8276847	4
6697919	1	8278682	1
6698316	2	8279303	2
6698822	1	8279909	1
6699944	1	8281187	1
6700677	1	8282008	1
6701662	1	8283209	1
6702451	1	8284197	1
6702877	1	8284699	1
6703045	2	8284867	2
6704432	2	8286438	2
6704735	3	8286768	3
6706090	3	8288520	3
6706966	1	8289746	1
6707244	1	8290136	1
6707594	4	8290635	4
6710197	1	8293638	1
6710831	4	8294500	4
6711962	2	8295777	2
6712456	1	8296437	1
6713020	2	8297281	2
6713456	4	8297870	4
6714272	3	8298926	3
6715496	1	8300348	1
6715643	2	8300568	2
6716753	2	8301894	2
6717483	3	8302689	3
6719180	1	8304612	1
6719801	1	8305290	1
6720284	2	8305935	2
6721099	1	8307000	1
6721439	1	8307411	1
6721824	5	8307892	5
6723214	3	8309733	3
6724069	2	8310949	2
6724554	4	8311644	4
6725804	4	8313204	4
6726762	2	8314476	2
6727515	1	8315474	1
6727826	1	8315876	1
6728401	1	8316620	1
6728889	4	8317228	4
6730308	1	8318934	1
6730646	4	8319347	4
6731389	1	8320220	1
6731983	1	8321059	1
6732501	2	8321831	2
6733178	1	8322743	1
6733329	1	8322937	1
6733460	1	8323137	1
6734212	1	8324133	1
6734532	2	8324599	2
6735080	1	8325450	1
6735393	2	8325865	2
6736187	2	8326968	2
6736867	4	8327697	4
6737421	1	8328427	1
6738567	1	8329730	1
6738945	1	8330205	1
6739214	4	8330683	4
6739896	2	8331551	2
6740686	2	8332564	2
6741543	1	8333684	1
6741786	4	8334077	4
6743085	1	8335480	1
6743599	1	8336185	1
6743796	4	8336454	4
6744954	1	8337725	1
6745340	2	8338294	2
6745519	5	8338556	5
6747015	1	8340445	1
6747673	1	8341331	1
6747977	5	8341686	5
6748390	5	8342265	5
6751270	2	8345378	2
6751644	3	8345860	3
6752287	4	8346627	4
6755140	5	8350276	5
6757075	2	8352741	2
6757109	1	8352775	1
6757674	4	8353583	4
6759164	1	8355696	1
6759615	2	8356220	2
6759647	2	8356252	2
6760051	2	8356769	2
6760551	1	8357530	1
6761110	3	8358231	3
6762035	1	8359343	1
6762488	2	8359953	2
6762994	3	8360631	3
6764486	3	8362463	3
6765624	5	8364086	5
6766656	1	8365456	1
6766726	1	8365526	1
6767383	1	8366316	1
6768140	1	8367201	1
6768364	1	8367470	1
6769184	3	8368469	3
6769695	1	8369123	1
6770121	2	8369662	2
6770532	3	8370244	3
6772672	2	8372574	2
6773197	2	8373168	2
6773928	5	8374002	5
6774551	3	8374844	3
6775653	5	8376222	5
6776570	2	8377301	2
6777042	2	8377971	2
6777723	3	8378833	3
6779107	3	8380591	3
6779765	2	8381379	2
6781140	1	8382896	1
6781476	1	8383310	1
6781500	4	8383334	4
6782853	5	8385012	5
6784262	2	8386853	2
6786106	1	8389170	1
6786993	3	8390151	3
6788576	2	8392245	2
6789297	2	8393088	2
6790219	1	8394309	1
6790619	1	8394842	1
6790750	3	8395008	3
6791534	1	8396062	1
6791863	3	8396511	3
6792400	1	8397273	1
6792565	3	8397494	3
6793547	2	8398691	2
6794488	3	8399793	3
6795311	1	8400785	1
6795956	1	8401716	1
6796400	2	8402262	2
6797028	1	8403035	1
6797189	4	8403254	4
6798374	1	8404763	1
6798685	1	8405094	1
6799322	3	8406103	3
6800418	2	8407711	2
6801247	1	8408665	1
6801667	1	8409206	1
6802193	1	8409833	1
6802365	3	8410056	3
6802894	3	8410747	3
6803265	1	8411231	1
6803694	2	8411781	2
6804021	1	8412108	1
6804234	2	8412458	2
6805811	2	8414349	2
6806170	1	8414831	1
6806382	1	8415097	1
6806732	5	8415609	5
6808484	3	8417823	3
6809812	1	8419449	1
6810380	2	8420161	2
6811156	1	8421035	1
6811292	4	8421194	4
6812520	2	8422609	2
6813621	1	8423890	1
6813831	1	8424168	1
6814566	1	8425150	1
6815268	4	8426054	4
6817499	1	8428944	1
6817808	4	8429310	4
6818861	1	8430767	1
6819046	2	8430993	2
6820236	1	8432277	1
6820661	1	8432788	1
6821302	1	8433582	1
6821577	1	8433975	1
6822249	2	8434801	2
6823071	1	8435751	1
6823339	1	8436080	1
6823866	2	8436724	2
6825049	1	8438106	1
6825184	2	8438289	2
6826165	1	8439531	1
6826628	1	8440070	1
6827127	3	8440640	3
6827964	1	8441720	1
6828118	1	8441905	1
6828428	1	8442314	1
6828704	3	8442746	3
6830043	2	8444421	2
6831222	2	8445763	2
6831775	1	8446460	1
6832138	5	8446899	5
6833353	3	8448428	3
6835787	2	8451448	2
6837035	2	8453101	2
6838025	2	8454400	2
6838669	1	8455268	1
6839024	3	8455759	3
6840611	2	8457605	2
6841592	5	8458771	5
6842534	1	8460149	1
6843236	4	8461022	4
6844144	1	8462060	1
6844519	1	8462568	1
6844740	5	8462789	5
6845935	1	8464170	1
6846484	3	8464993	3
6847547	1	8466141	1
6847779	1	8466444	1
6848967	2	8467916	2
6849652	1	8468838	1
6850128	2	8469453	2
6851064	5	8470435	5
6853092	4	8472850	4
6853599	1	8473500	1
6854083	1	8474227	1
6854362	1	8474547	1
6854555	1	8474778	1
6854679	5	8474956	5
6855883	2	8476351	2
6856316	1	8476878	1
6856707	1	8477380	1
6857521	1	8478415	1
6857986	1	8478951	1
6858140	1	8479188	1
6858951	3	8480311	3
6860851	3	8482841	3
6861795	2	8484076	2
6862473	2	8485024	2
6863378	1	8486204	1
6863501	1	8486368	1
6863800	1	8486768	1
6864800	1	8488171	1
6864893	3	8488277	3
6865375	4	8488915	4
6866555	2	8490361	2
6868254	4	8492241	4
6870260	2	8494901	2
6871105	1	8495866	1
6871574	4	8496385	4
6872987	3	8497915	3
6873813	2	8499093	2
6874441	4	8499975	4
6876307	3	8502256	3
6878055	1	8504537	1
6878238	1	8504852	1
6878591	4	8505302	4
6881008	2	8508042	2
6881916	1	8509221	1
6882441	5	8509874	5
6883878	1	8511383	1
6884014	4	8511562	4
6885851	3	8513876	3
6886672	3	8514758	3
6887670	1	8516082	1
6888037	1	8516558	1
6888432	1	8517012	1
6889118	3	8517799	3
6890400	1	8519317	1
6890775	2	8519738	2
6892297	1	8521457	1
6892824	1	8522103	1
6893602	2	8522945	2
6893963	2	8523385	2
6894370	1	8523893	1
6894772	4	8524346	4
6895846	3	8525819	3
6897364	2	8527583	2
6898133	4	8528641	4
6899566	1	8530391	1
6899929	2	8530873	2
6900466	3	8531489	3
6901287	4	8532652	4
6903508	2	8535377	2
6904218	3	8536178	3
6904956	4	8537044	4
6906743	3	8539282	3
6907401	1	8540265	1
6908280	1	8541417	1
6908689	1	8541869	1
6909172	2	8542403	2
6909934	1	8543337	1
6910137	1	8543624	1
6911144	1	8544830	1
6911578	1	8545363	1
6911895	1	8545782	1
6912161	1	8546155	1
6912461	5	8546574	5
6914387	2	8548880	2
6914790	2	8549341	2
6915369	1	8549991	1
6915767	3	8550532	3
6917439	3	8552473	3
6918545	1	8553678	1
6918817	1	8554086	1
6918838	2	8554107	2
6918972	1	8554284	1
6919361	2	8554803	2
6920665	2	8556464	2
6920992	1	8556896	1
6921130	3	8557080	3
6922108	5	8558266	5
6923385	1	8559813	1
6923724	3	8560185	3
6924512	1	8561037	1
6924936	2	8561615	2
6925908	1	8562922	1
6926755	1	8563854	1
6926780	1	8563879	1
6927140	3	8564333	3
6927628	2	8565079	2
6928036	3	8565565	3
6929272	2	8567147	2
6929831	2	8567886	2
6930131	4	8568239	4
6931280	2	8569662	2
6931694	4	8570141	4
6932916	2	8571814	2
6933898	2	8572998	2
6934490	1	8573825	1
6934883	1	8574316	1
6935357	2	8574967	2
6935390	1	8575000	1
6935823	1	8575562	1
6936584	1	8576572	1
6936809	1	8576891	1
6937171	2	8577360	2
6938334	3	8578801	3
6939159	2	8579799	2
6940006	1	8580936	1
6940324	3	8581306	3
6941154	1	8582351	1
6941668	1	8583024	1
6942057	1	8583651	1
6942459	3	8584100	3
6943665	2	8585755	2
6944083	3	8586289	3
6945803	2	8588565	2
6946526	1	8589396	1
6946821	2	8589781	2
6947678	1	8590782	1
6947830	2	8591012	2
6948400	5	8591610	5
6949280	1	8592822	1
6949727	2	8593358	2
6950133	3	8593884	3
6951992	2	8595978	2
6952611	3	8596704	3
6953445	1	8597674	1
6953954	3	8598357	3
6954861	4	8599391	4
6956692	1	8601552	1
6957829	1	8602903	1
6958123	1	8603356	1
6958514	1	8603808	1
6958632	3	8603946	3
6959192	2	8604623	2
6959231	2	8604662	2
6959647	2	8605162	2
6960804	2	8606491	2
6961525	1	8607286	1
6961762	1	8607623	1
6961899	1	8607821	1
6962239	2	8608330	2
6962852	5	8609019	5
6963871	1	8610149	1
6964241	2	8610685	2
6964561	2	8611123	2
6965355	1	8612165	1
6965503	1	8612392	1
6965702	5	8612614	5
6966512	1	8613583	1
6966824	1	8613955	1
6967338	5	8614623	5
6969217	1	8616770	1
6969571	5	8617267	5
6970629	2	8618482	2
6971185	5	8619281	5
6971743	2	8619977	2
6972030	1	8620310	1
6972493	3	8620874	3
6973623	2	8622265	2
6974042	2	8622856	2
6974612	3	8623802	3
6975613	1	8624962	1
6975790	1	8625159	1
6976443	1	8625997	1
6976747	1	8626442	1
6977057	5	8626835	5
6978861	3	8628924	3
6979405	3	8629595	3
6980741	2	8631230	2
6981646	3	8632174	3
6982752	2	8633455	2
6983697	4	8634530	4
6984346	5	8635396	5
6985274	2	8636498	2
6986527	2	8638050	2
6987182	4	8638748	4
6988793	3	8640562	3
6989800	2	8641810	2
6991139	3	8643603	3
6992969	2	8645866	2
6993363	3	8646387	3
6994043	4	8647230	4
6995249	1	8648694	1
6995486	1	8648994	1
6995876	2	8649495	2
6996185	2	8649864	2
6996728	2	8650585	2
6998222	1	8652275	1
6999144	5	8653197	5
7000493	1	8654734	1
7000926	2	8655311	2
7001373	1	8655899	1
7002308	2	8657066	2
7003202	1	8657989	1
7003742	2	8658612	2
7004221	1	8659242	1
7004533	1	8659606	1
7005003	3	8660192	3
7006343	3	8661638	3
7007194	2	8662994	2
7007638	1	8663607	1
7007763	1	8663771	1
7007992	2	8664057	2
7008348	5	8664536	5
7010624	1	8667451	1
7010907	1	8667882	1
7011358	1	8668426	1
7011953	2	8669098	2
7012347	1	8669655	1
7012847	1	8670315	1
7013421	1	8671061	1
7013716	1	8671440	1
7014021	2	8671811	2
7014520	1	8672336	1
7014954	2	8672805	2
7015721	3	8673657	3
7016724	1	8674943	1
7017084	5	8675386	5
7019413	1	8678720	1
7020010	1	8679407	1
7020587	1	8680208	1
7021011	1	8680771	1
7021488	1	8681307	1
7021713	1	8681646	1
7021806	1	8681780	1
7022188	4	8682235	4
7023599	1	8683930	1
7024039	1	8684455	1
7025067	5	8685608	5
7026312	1	8686971	1
7026599	2	8687320	2
7026981	2	8687840	2
7027242	1	8688226	1
7027904	1	8689238	1
7028158	3	8689600	3
7028801	1	8690449	1
7029177	1	8690906	1
7029784	1	8691645	1
7031155	1	8693392	1
7032083	2	8694409	2
7032813	2	8695250	2
7033068	1	8695582	1
7033455	1	8696172	1
7033638	2	8696415	2
7034785	1	8697683	1
7035037	2	8697996	2
7035636	1	8698679	1
7036324	5	8699494	5
7038149	1	8701690	1
7038469	3	8702094	3
7038870	2	8702562	2
7039282	1	8703150	1
7039865	2	8703867	2
7039896	3	8703898	3
7040217	1	8704311	1
7040461	5	8704636	5
7041386	4	8705895	4
7043272	2	8708257	2
7043947	2	8709032	2
7044434	1	8709570	1
7045157	3	8710467	3
7046439	3	8712033	3
7047270	1	8713118	1
7047845	1	8713886	1
7048318	1	8714503	1
7048652	3	8714891	3
7049447	1	8715941	1
7049614	1	8716195	1
7050029	1	8716747	1
7050509	1	8717408	1
7050821	1	8717800	1
7051165	1	8718251	1
7051638	1	8718931	1
7052160	5	8719611	5
7054334	4	8721953	4
7055143	2	8723001	2
7056178	2	8724287	2
7056542	1	8724790	1
7057415	1	8725922	1
7057895	5	8726507	5
7059175	1	8728118	1
7059883	2	8728948	2
7060962	2	8730435	2
7061948	4	8731564	4
7062334	4	8732030	4
7063812	3	8733825	3
7064419	2	8734726	2
7064886	1	8735359	1
7065463	5	8736321	5
7067095	5	8738299	5
7070181	1	8741918	1
7071200	1	8743165	1
7071568	2	8743609	2
7072162	1	8744299	1
7072392	5	8744627	5
7074748	1	8747272	1
7074953	4	8747525	4
7075781	1	8748546	1
7076373	1	8749282	1
7077294	1	8750588	1
7077468	5	8750863	5
7078718	2	8752453	2
7078793	4	8752537	4
7079497	2	8753519	2
7080088	1	8754421	1
7080780	1	8755384	1
7081122	3	8755757	3
7081574	1	8756314	1
7081914	4	8756807	4
7084750	3	8760096	3
7085454	2	8761126	2
7085931	1	8761811	1
7086672	1	8762868	1
7087344	2	8763776	2
7088158	1	8764737	1
7088938	2	8765609	2
7089976	1	8767067	1
7090216	1	8767347	1
7090905	1	8768234	1
7091214	2	8768657	2
7092046	2	8769662	2
7093033	1	8770822	1
7093736	1	8771612	1
7094241	5	8772276	5
7095656	4	8774093	4
7096883	2	8775352	2
7098064	1	8776683	1
7098514	1	8777220	1
7098931	2	8777799	2
7099905	2	8778852	2
7100668	2	8779818	2
7101521	1	8780858	1
7101741	1	8781175	1
7101959	3	8781524	3
7104449	4	8784243	4
7105386	2	8785370	2
7106478	2	8786614	2
7107450	1	8787753	1
7107540	1	8787881	1
7107980	1	8788500	1
7108766	3	8789401	3
7109723	1	8790657	1
7110252	3	8791361	3
7112614	1	8794144	1
7112676	4	8794217	4
7113906	2	8795853	2
7114155	3	8796223	3
7115005	1	8797383	1
7115293	2	8797810	2
7115995	5	8798787	5
7117371	1	8800541	1
7117801	1	8801133	1
7118211	1	8801695	1
7118715	2	8802383	2
7119818	3	8803754	3
7121976	2	8806268	2
7122820	2	8807331	2
7123320	4	8808022	4
7125150	4	8810209	4
7126480	2	8811856	2
7127230	2	8813027	2
7127656	1	8813591	1
7128373	2	8814504	2
7128619	1	8814820	1
7128825	1	8815097	1
7129342	3	8815836	3
7130247	1	8817044	1
7130774	2	8817750	2
7132073	2	8819613	2
7132451	3	8820120	3
7133791	5	8821932	5
7135540	2	8824032	2
7136104	1	8824647	1
7136345	1	8824925	1
7136573	2	8825283	2
7137297	1	8826068	1
7137768	2	8826644	2
7139436	1	8828642	1
7139875	2	8829265	2
7140688	1	8830257	1
7141486	2	8831428	2
7142805	5	8833063	5
7143627	2	8833981	2
7144336	2	8834860	2
7145071	4	8835820	4
7146575	2	8837719	2
7147088	2	8838345	2
7148308	1	8839770	1
7148608	2	8840170	2
7149755	3	8841365	3
7151531	2	8843555	2
7153090	1	8845558	1
7153707	1	8846199	1
7154009	1	8846574	1
7154317	1	8847012	1
7154461	4	8847170	4
7155359	3	8848303	3
7157224	3	8850597	3
7158010	2	8851548	2
7158946	1	8852627	1
7159079	2	8852806	2
7159940	1	8853907	1
7160192	1	8854282	1
7160652	2	8854757	2
7160898	1	8855064	1
7161391	1	8855791	1
7161787	5	8856264	5
7163039	1	8857679	1
7163330	1	8858064	1
7163582	5	8858425	5
7165282	1	8860651	1
7165850	1	8861279	1
7166159	1	8861661	1
7166961	1	8862710	1
7167168	3	8862939	3
7168422	1	8864462	1
7168614	2	8864707	2
7169456	1	8865624	1
7169874	1	8866275	1
7170798	5	8867306	5
7172429	1	8869125	1
7172707	3	8869520	3
7173651	1	8870783	1
7174159	1	8871522	1
7174520	1	8871963	1
7174664	4	8872142	4
7176171	2	8873954	2
7176308	3	8874164	3
7177479	1	8875498	1
7177718	2	8875820	2
7178356	1	8876680	1
7178571	5	8876936	5
7179395	3	8877963	3
7180274	5	8879036	5
7181625	2	8881095	2
7182485	3	8882128	3
7183308	1	8883076	1
7183656	5	8883528	5
7184480	1	8884531	1
7184988	2	8885240	2
7186523	1	8886881	1
7186943	1	8887448	1
7187438	3	8888186	3
7188759	2	8889872	2
7189995	1	8891337	1
7190510	3	8891920	3
7190639	1	8892066	1
7191070	1	8892610	1
7191285	4	8892884	4
7192508	3	8894379	3
7193286	1	8895390	1
7193502	1	8895719	1
7194151	3	8896476	3
7195292	4	8897921	4
7197494	1	8900596	1
7197800	1	8901016	1
7198092	2	8901395	2
7198595	1	8902036	1
7198665	2	8902127	2
7199737	5	8903467	5
7202080	2	8906391	2
7202960	3	8907563	3
7204112	5	8908993	5
7205023	3	8910010	3
7205466	2	8910553	2
7206078	1	8911394	1
7206749	1	8912215	1
7207208	1	8912805	1
7207456	2	8913118	2
7208011	3	8913785	3
7209355	2	8915706	2
7209835	1	8916394	1
7210754	4	8917562	4
7213112	1	8920597	1
7213449	1	8921012	1
7213640	4	8921319	4
7215153	3	8923073	3
7217005	2	8925496	2
7217908	1	8926610	1
7218337	3	8927163	3
7220776	3	8930291	3
7221528	4	8931219	4
7222565	3	8932370	3
7223479	5	8933370	5
7224956	1	8935493	1
7225103	1	8935719	1
7225607	5	8936387	5
7227137	3	8938244	3
7228409	1	8940179	1
7228781	1	8940774	1
7229112	2	8941216	2
7229846	2	8942236	2
7230277	5	8942913	5
7232144	1	8945215	1
7232288	1	8945484	1
7232575	2	8945934	2
7233012	2	8946565	2
7233742	4	8947450	4
7234311	3	8948085	3
7235023	1	8948933	1
7235123	1	8949060	1
7235228	3	8949197	3
7236874	3	8951049	3
7237842	2	8952131	2
7237994	4	8952354	4
7239480	5	8954048	5
7243597	2	8958572	2
7244172	5	8959430	5
7246376	4	8962193	4
7247522	1	8963427	1
7248025	1	8963966	1
7248824	1	8965269	1
7249249	1	8965762	1
7249521	1	8966149	1
7250113	5	8966853	5
7250995	1	8967873	1
7251356	1	8968304	1
7251570	1	8968575	1
7251911	1	8969030	1
7252489	3	8969810	3
7253266	1	8970722	1
7253666	3	8971122	3
7254840	2	8972447	2
7255170	1	8972841	1
7255365	2	8973097	2
7255768	1	8973677	1
7256181	2	8974205	2
7256947	1	8975175	1
7257068	2	8975355	2
7257517	4	8975910	4
7258736	2	8977612	2
7259288	2	8978281	2
7260041	5	8979381	5
7261079	2	8980865	2
7261475	1	8981477	1
7261902	2	8981998	2
7262189	1	8982510	1
7262637	1	8983126	1
7263049	4	8983641	4
7264008	5	8984825	5
7267149	1	8988357	1
7267240	2	8988476	2
7267810	1	8989152	1
7268013	1	8989455	1
7268409	1	8990015	1
7268540	2	8990226	2
7268824	2	8990658	2
7269632	1	8991724	1
7269903	1	8992062	1
7270388	1	8992723	1
7270942	2	8993346	2
7271731	2	8994343	2
7272375	1	8995140	1
7272461	5	8995276	5
7273859	1	8996915	1
7274037	1	8997147	1
7274422	2	8997542	2
7274670	2	8997815	2
7275106	1	8998317	1
7275349	3	8998687	3
7276744	1	9000313	1
7276913	1	9000540	1
7277106	5	9000792	5
7278633	4	9002642	4
7278731	2	9002740	2
7279660	2	9003697	2
7280346	1	9004603	1
7281304	1	9005713	1
7281603	1	9006179	1
7281754	3	9006330	3
7283203	1	9008000	1
7283521	4	9008390	4
7284619	2	9009784	2
7285314	1	9010674	1
7285779	1	9011231	1
7286008	1	9011557	1
7286601	2	9012293	2
7287326	1	9013261	1
7287692	1	9013691	1
7288726	2	9014836	2
7289124	5	9015388	5
7289930	1	9016448	1
7290265	2	9016831	2
7290735	1	9017320	1
7290911	2	9017528	2
7291511	2	9018299	2
7292490	1	9019421	1
7292820	1	9019812	1
7293244	1	9020347	1
7293441	1	9020597	1
7294328	2	9021799	2
7295276	3	9022904	3
7297558	2	9025460	2
7298063	1	9026219	1
7298347	3	9026592	3
7298717	1	9027087	1
7299118	1	9027555	1
7299261	2	9027729	2
7300019	3	9028659	3
7300922	3	9029753	3
7301742	1	9030792	1
7301897	1	9031005	1
7302165	1	9031351	1
7302541	1	9031865	1
7302829	5	9032306	5
7304115	1	9033782	1
7304676	2	9034620	2
7305299	4	9035307	4
7306651	1	9036786	1
7307015	2	9037316	2
7308040	3	9038492	3
7309050	2	9039808	2
7309381	3	9040263	3
7311126	1	9042447	1
7311442	1	9042788	1
7311701	4	9043136	4
7313076	1	9044666	1
7313547	2	9045212	2
7313974	1	9045707	1
7314286	1	9046087	1
7314551	4	9046371	4
7315319	1	9047361	1
7315545	1	9047631	1
7315895	4	9048117	4
7317748	4	9050079	4
7318998	4	9051602	4
7321268	1	9054250	1
7321521	4	9054606	4
7322970	1	9056305	1
7323237	1	9056738	1
7323780	3	9057442	3
7323849	3	9057511	3
7325385	1	9059225	1
7325535	4	9059407	4
7326146	1	9060194	1
7326478	5	9060727	5
7327977	1	9062469	1
7328121	1	9062664	1
7328564	5	9063286	5
7329271	5	9064160	5
7330922	1	9065927	1
7331037	4	9066080	4
7332188	5	9067363	5
7332694	1	9067960	1
7332768	4	9068072	4
7335804	5	9071503	5
7337148	1	9073153	1
7337175	5	9073180	5
7338895	1	9075085	1
7339101	4	9075390	4
7340631	3	9077259	3
7341433	1	9078302	1
7341573	2	9078466	2
7342680	1	9079718	1
7343129	1	9080297	1
7343226	4	9080416	4
7344138	5	9081382	5
7346151	2	9083769	2
7346577	5	9084274	5
7347345	3	9085274	3
7348353	1	9086408	1
7348632	3	9086772	3
7349649	2	9088120	2
7349881	2	9088363	2
7350588	2	9089281	2
7351104	1	9089945	1
7351509	2	9090464	2
7352277	3	9091478	3
7353267	2	9092805	2
7354528	1	9094236	1
7355078	1	9094914	1
7355260	1	9095143	1
7355628	2	9095638	2
7356169	1	9096270	1
7356760	3	9097066	3
7358124	2	9098694	2
7358690	1	9099381	1
7358908	5	9099751	5
7359827	4	9100817	4
7361113	2	9102342	2
7361721	2	9103024	2
7363880	2	9105502	2
7364512	3	9106292	3
7365201	1	9107200	1
7365596	1	9107834	1
7365981	3	9108329	3
7366636	2	9109108	2
7366887	1	9109430	1
7367166	2	9109850	2
7367614	2	9110496	2
7368277	2	9111258	2
7368585	3	9111688	3
7369358	3	9112656	3
7370266	2	9113826	2
7370809	1	9114512	1
7370984	1	9114709	1
7371576	1	9115456	1
7372197	5	9116243	5
7373680	3	9117913	3
7374584	1	9119090	1
7374742	3	9119369	3
7375167	3	9120014	3
7376760	2	9122049	2
7377043	4	9122461	4
7378008	1	9123507	1
7378353	2	9123968	2
7379129	1	9124902	1
7379608	3	9125460	3
7380412	2	9126579	2
7381511	1	9127853	1
7381852	5	9128290	5
7383722	2	9130681	2
7384855	1	9132133	1
7385118	5	9132417	5
7385899	4	9133257	4
7387191	2	9134905	2
7387893	1	9135963	1
7387957	2	9136038	2
7388848	1	9137128	1
7389246	1	9137640	1
7389503	1	9137974	1
7389740	2	9138310	2
7390235	5	9138900	5
7391256	3	9140226	3
7392033	3	9141121	3
7393183	3	9142479	3
7395764	1	9145400	1
7396500	2	9146330	2
7397192	1	9147290	1
7397454	2	9147641	2
7397876	1	9148145	1
7398499	5	9148978	5
7399910	2	9150535	2
7400752	5	9151492	5
7403269	1	9154294	1
7403859	4	9155091	4
7405380	4	9157101	4
7405863	4	9157703	4
7407302	2	9159499	2
7408351	2	9160762	2
7409617	2	9162196	2
7409657	1	9162236	1
7410954	1	9163660	1
7411364	4	9164226	4
7412901	1	9166428	1
7413272	1	9166855	1
7414074	3	9167779	3
7415318	3	9169297	3
7416612	1	9170809	1
7417044	5	9171465	5
7419759	3	9174569	3
7420853	5	9175700	5
7422368	1	9177367	1
7422710	1	9177828	1
7423169	5	9178287	5
7423854	1	9179045	1
7424148	2	9179445	2
7425084	1	9180524	1
7425288	4	9180788	4
7426092	1	9181948	1
7426305	1	9182286	1
7426513	5	9182562	5
7428014	5	9184761	5
7431599	1	9188760	1
7432396	1	9189785	1
7432755	3	9190255	3
7433991	5	9191679	5
7435908	1	9193808	1
7436674	1	9194779	1
7436953	1	9195100	1
7437171	3	9195370	3
7438284	3	9196639	3
7439525	2	9198017	2
7440339	1	9199046	1
7440893	4	9199715	4
7441917	2	9200956	2
7441955	2	9200994	2
7442378	3	9201553	3
7443092	2	9202412	2
7443908	5	9203452	5
7445789	2	9205445	2
7447038	1	9206976	1
7447367	1	9207365	1
7447628	1	9207668	1
7447872	3	9207940	3
7449166	3	9209488	3
7450274	1	9210829	1
7450938	1	9211616	1
7451203	3	9211981	3
7451985	1	9212927	1
7452268	1	9213275	1
7452934	3	9214084	3
7454114	2	9215567	2
7455110	1	9216723	1
7455178	2	9216803	2
7455711	2	9217336	2
7456638	1	9218511	1
7456950	2	9218920	2
7457397	1	9219548	1
7457990	2	9220326	2
7458749	2	9221167	2
7460266	1	9222810	1
7460920	2	9223572	2
7461769	4	9224756	4
7463124	1	9226531	1
7464088	2	9227800	2
7465303	2	9229041	2
7465835	1	9229950	1
7466142	5	9230346	5
7468506	2	9233078	2
7468936	2	9233575	2
7469956	2	9234856	2
7470485	2	9235583	2
7470525	2	9235623	2
7471166	1	9236351	1
7471584	2	9237023	2
7473344	4	9239163	4
7474696	1	9240776	1
7475395	1	9241627	1
7475800	3	9242135	3
7476444	4	9242928	4
7477427	1	9244180	1
7477845	2	9244724	2
7478216	2	9245138	2
7478692	5	9245813	5
7481381	1	9248920	1
7482127	5	9249734	5
7483239	4	9251064	4
7484093	3	9252107	3
7484608	1	9252780	1
7484892	1	9253117	1
7485202	1	9253526	1
7485745	1	9254213	1
